Time	source_rate (Background-subtracted)	error_on_source_rate	Background_rate	Error_on_background_rate
688571263.888082	0.9786647572582928	0.07314369419163898	0.01633524274170714	0.019364916731037084
688571463.888082	0.9501988543549756	0.07088723439378913	0.009801145645024285	0.015
688571663.888082	0.8641098381721952	0.06800735254367721	0.010890161827804761	0.0158113883008419
688571863.888082	0.7130208219894147	0.06244997998398399	0.011979178010585236	0.016583123951777
688572063.888082	0.8697537734410733	0.06910137480542627	0.015246226558926665	0.01870828693386971
688572263.888082	0.9382196763443904	0.07280109889280519	0.021780323655609522	0.022360679774997897
688572463.888082	0.8186647572582928	0.06745368781616021	0.01633524274170714	0.019364916731037084
688572663.888082	0.8819318058066343	0.06910137480542627	0.013068194193365712	0.017320508075688773
688572863.888082	0.8025757410755123	0.0670820393249937	0.017424258924487616	0.02
688573063.888082	0.8747537734410733	0.06928203230275509	0.015246226558926665	0.01870828693386971
688573263.888082	0.8980208219894148	0.06946221994724902	0.011979178010585236	0.016583123951777
688573463.888082	0.7497537734410733	0.06461423991660042	0.015246226558926665	0.01870828693386971
688573663.888082	0.7947537734410733	0.066332495807108	0.015246226558926665	0.01870828693386971
688573863.888082	0.9047537734410733	0.07035623639735145	0.015246226558926665	0.01870828693386971
688574063.888082	0.9180208219894148	0.070178344238091	0.011979178010585236	0.016583123951777
688574263.888082	0.7580208219894148	0.06422616289332565	0.011979178010585236	0.016583123951777
688574463.888082	0.8519318058066343	0.06800735254367722	0.013068194193365712	0.017320508075688773
688574663.888082	0.8958427896238539	0.0698212002188447	0.014157210376146189	0.018027756377319945
688574863.888082	0.8432196763443904	0.06946221994724903	0.021780323655609522	0.022360679774997897
688575063.888082	0.8486647572582928	0.06855654600401045	0.01633524274170714	0.019364916731037084
688575263.888082	0.7462878705377562	0.06304760106459247	0.008712129462243808	0.01414213562373095
688575463.888082	0.7330208219894148	0.06324555320336758	0.011979178010585236	0.016583123951777
688575663.888082	0.7101988543549757	0.06184658438426491	0.009801145645024285	0.015
688575863.888082	0.6608427896238539	0.06082762530298219	0.014157210376146189	0.018027756377319945
688576063.888082	0.6880208219894147	0.06144102863722254	0.011979178010585236	0.016583123951777
688576263.888082	0.7147537734410733	0.06324555320336758	0.015246226558926665	0.01870828693386971
688576463.888082	0.6236647572582928	0.05979130371550699	0.01633524274170714	0.019364916731037084
688576663.888082	0.7651988543549757	0.06403124237432849	0.009801145645024285	0.015
688576863.888082	0.6195549190860976	0.0570087712549569	0.005445080913902381	0.011180339887498949
688577063.888082	0.6708427896238539	0.06123724356957945	0.014157210376146189	0.018027756377319945
688577263.888082	0.6925757410755123	0.06284902544988268	0.017424258924487616	0.02
688577463.888082	0.6797537734410732	0.06184658438426491	0.015246226558926665	0.01870828693386971
688580263.888082	0.6969318058066343	0.06204836822995428	0.013068194193365712	0.017320508075688773
688580463.888082	0.6660416439788295	0.06324555320336758	0.02395835602117047	0.02345207879911715
688580663.888082	0.6312878705377563	0.05830951894845301	0.008712129462243808	0.01414213562373095
688580863.888082	0.7219318058066343	0.06304760106459247	0.013068194193365712	0.017320508075688773
688581063.888082	0.8130208219894147	0.06633249580710801	0.011979178010585236	0.016583123951777
688581263.888082	0.7036647572582928	0.06304760106459247	0.01633524274170714	0.019364916731037084
688581463.888082	0.6647537734410733	0.06123724356957946	0.015246226558926665	0.01870828693386971
688581733.8342729	0.6408427896238539	0.060000000000000005	0.014157210376146189	0.018027756377319945
688581933.8342729	0.6141098381721952	0.058094750193111264	0.010890161827804761	0.0158113883008419
688582133.8342729	0.6673768867205367	0.05958187643906492	0.007623113279463333	0.013228756555322954
688582333.8342729	0.8519318058066343	0.06800735254367722	0.013068194193365712	0.017320508075688773
688582533.8342729	0.8880208219894148	0.06910137480542627	0.011979178010585236	0.016583123951777
688582733.8342729	1.0223768867205367	0.07297259759663212	0.007623113279463333	0.013228756555322954
688582933.8342729	1.0197537734410733	0.07433034373659253	0.015246226558926665	0.01870828693386971
688583133.8342729	1.1136647572582927	0.07762087348130012	0.01633524274170714	0.019364916731037084
688583333.8342729	0.8291098381721952	0.06670832032063168	0.010890161827804761	0.0158113883008419
688583533.8342729	0.7947537734410733	0.066332495807108	0.015246226558926665	0.01870828693386971
688583733.8342729	0.8441098381721952	0.06726812023536854	0.010890161827804761	0.0158113883008419
688583933.8342729	0.8069318058066343	0.066332495807108	0.013068194193365712	0.017320508075688773
688584133.8342729	0.8997537734410733	0.07017834423809101	0.015246226558926665	0.01870828693386971
688584333.8342729	0.7186647572582928	0.06363961030678927	0.01633524274170714	0.019364916731037084
688584533.8342729	0.8101988543549756	0.06576473218982953	0.009801145645024285	0.015
688584733.8342729	0.8391098381721952	0.0670820393249937	0.010890161827804761	0.0158113883008419
688584933.8342729	0.6703977087099514	0.06244997998398398	0.01960229129004857	0.021213203435596423
688585133.8342729	0.8758427896238539	0.06910137480542627	0.014157210376146189	0.018027756377319945
688585333.8342729	0.6930208219894147	0.061644140029689765	0.011979178010585236	0.016583123951777
688585533.8342729	0.7695075468821467	0.06855654600401045	0.03049245311785333	0.026457513110645908
688585733.8342729	0.8541098381721952	0.06763874629234343	0.010890161827804761	0.0158113883008419
688585933.8342729	0.8358427896238538	0.06763874629234343	0.014157210376146189	0.018027756377319945
688586133.8342729	0.7208427896238538	0.06324555320336758	0.014157210376146189	0.018027756377319945
688586333.8342729	0.8680208219894148	0.06837397165588671	0.011979178010585236	0.016583123951777
688586533.8342729	0.7775757410755124	0.06614378277661476	0.017424258924487616	0.02
688586733.8342729	0.7860416439788296	0.06782329983125268	0.02395835602117047	0.02345207879911715
688586933.8342729	0.7125757410755124	0.06363961030678927	0.017424258924487616	0.02
