Time	source_rate (Background-subtracted)	error_on_source_rate	Background_rate	Error_on_background_rate
688556263.888082	0.2956439352688781	0.04	0.004356064731121904	0.01
688556463.888082	0.32564393526887814	0.041833001326703784	0.004356064731121904	0.01
688556663.888082	0.21846590290331716	0.035707142142714254	0.006534097096682856	0.01224744871391589
688556863.888082	0.2351988543549757	0.03807886552931954	0.009801145645024285	0.015
688557063.888082	0.23128787053775618	0.03741657386773942	0.008712129462243808	0.01414213562373095
688557263.888082	0.24955491908609762	0.03741657386773942	0.005445080913902381	0.011180339887498949
688557463.888082	0.1995549190860976	0.03391164991562634	0.005445080913902381	0.011180339887498949
688557663.888082	0.24955491908609762	0.03741657386773942	0.005445080913902381	0.011180339887498949
688557863.888082	0.24955491908609762	0.03741657386773942	0.005445080913902381	0.011180339887498949
688558063.888082	0.31346590290331716	0.04183300132670378	0.006534097096682856	0.01224744871391589
688558263.888082	0.27628787053775616	0.04031128874149275	0.008712129462243808	0.01414213562373095
688558463.888082	0.2558427896238538	0.04092676385936225	0.014157210376146189	0.018027756377319945
688558663.888082	0.22737688672053666	0.03674234614174767	0.007623113279463333	0.013228756555322954
688558863.888082	0.1569318058066343	0.03391164991562634	0.013068194193365712	0.017320508075688773
688559063.888082	0.18802082198941478	0.035707142142714254	0.011979178010585236	0.016583123951777
688559263.888082	0.17148672489273192	0.03708099243547831	0.018513275107268093	0.0206155281280883
688559463.888082	0.21955491908609762	0.03535533905932738	0.005445080913902381	0.011180339887498949
688559663.888082	0.13302082198941476	0.03162277660168379	0.011979178010585236	0.016583123951777
688559863.888082	0.22346590290331717	0.03605551275463989	0.006534097096682856	0.01224744871391589
688560063.888082	0.15302082198941477	0.033166247903554	0.011979178010585236	0.016583123951777
688560263.888082	0.16019885435497572	0.03278719262151	0.009801145645024285	0.015
688560463.888082	0.2351988543549757	0.03807886552931954	0.009801145645024285	0.015
688560663.888082	0.20410983817219525	0.03640054944640259	0.010890161827804761	0.0158113883008419
688560863.888082	0.16628787053775618	0.03278719262151	0.008712129462243808	0.01414213562373095
688561063.888082	0.10237688672053667	0.02692582403567252	0.007623113279463333	0.013228756555322954
688561263.888082	0.07846590290331715	0.023979157616563596	0.006534097096682856	0.01224744871391589
688561463.888082	0.11455491908609762	0.026925824035672518	0.005445080913902381	0.011180339887498949
688561663.888082	0.20737688672053667	0.035355339059327376	0.007623113279463333	0.013228756555322954
688561863.888082	0.21846590290331716	0.035707142142714254	0.006534097096682856	0.01224744871391589
688562063.888082	0.16475377344107334	0.035355339059327376	0.015246226558926665	0.01870828693386971
688562263.888082	0.14173295145165857	0.028284271247461898	0.003267048548341428	0.008660254037844387
688562463.888082	0.1358427896238538	0.03278719262151	0.014157210376146189	0.018027756377319945
688562663.888082	0.1258427896238538	0.032015621187164243	0.014157210376146189	0.018027756377319945
688562863.888082	0.15975377344107333	0.034999999999999996	0.015246226558926665	0.01870828693386971
688563063.888082	0.14802082198941477	0.03278719262151	0.011979178010585236	0.016583123951777
688563263.888082	0.20757574107551238	0.03905124837953328	0.017424258924487616	0.02
688563463.888082	0.15346590290331716	0.030822070014844882	0.006534097096682856	0.01224744871391589
688563663.888082	0.12302082198941477	0.030822070014844882	0.011979178010585236	0.016583123951777
688563863.888082	0.1795549190860976	0.0324037034920393	0.005445080913902381	0.011180339887498949
688564063.888082	0.22628787053775617	0.03708099243547831	0.008712129462243808	0.01414213562373095
688564263.888082	0.16737688672053666	0.032403703492039304	0.007623113279463333	0.013228756555322954
688564463.888082	0.17346590290331715	0.0324037034920393	0.006534097096682856	0.01224744871391589
688564663.888082	0.27802082198941475	0.041533119314590375	0.011979178010585236	0.016583123951777
688564863.888082	0.2512878705377562	0.03872983346207417	0.008712129462243808	0.01414213562373095
688565063.888082	0.23910983817219525	0.03872983346207417	0.010890161827804761	0.0158113883008419
688565263.888082	0.20693180580663428	0.03741657386773942	0.013068194193365712	0.017320508075688773
688565463.888082	0.17737688672053667	0.033166247903554	0.007623113279463333	0.013228756555322954
688565663.888082	0.2145549190860976	0.034999999999999996	0.005445080913902381	0.011180339887498949
688565863.888082	0.17237688672053667	0.03278719262151	0.007623113279463333	0.013228756555322954
688566063.888082	0.28346590290331714	0.04	0.006534097096682856	0.01224744871391589
688566263.888082	0.1395549190860976	0.0291547594742265	0.005445080913902381	0.011180339887498949
688566463.888082	0.22019885435497571	0.03708099243547831	0.009801145645024285	0.015
688566663.888082	0.20237688672053666	0.035	0.007623113279463333	0.013228756555322954
688566863.888082	0.12237688672053668	0.028722813232690145	0.007623113279463333	0.013228756555322954
688567063.888082	0.15302082198941477	0.033166247903554	0.011979178010585236	0.016583123951777
688567263.888082	0.14910983817219525	0.032403703492039304	0.010890161827804761	0.0158113883008419
688567463.888082	0.17128787053775618	0.033166247903554	0.008712129462243808	0.01414213562373095
688567663.888082	0.1451988543549757	0.03162277660168379	0.009801145645024285	0.015
688567863.888082	0.13802082198941476	0.032015621187164243	0.011979178010585236	0.016583123951777
688568063.888082	0.1851988543549757	0.034641016151377546	0.009801145645024285	0.015
688568263.888082	0.19737688672053666	0.034641016151377546	0.007623113279463333	0.013228756555322954
688568463.888082	0.16846590290331714	0.032015621187164243	0.006534097096682856	0.01224744871391589
688568663.888082	0.16237688672053668	0.032015621187164243	0.007623113279463333	0.013228756555322954
688568863.888082	0.14237688672053667	0.0304138126514911	0.007623113279463333	0.013228756555322954
688569063.888082	0.15846590290331716	0.031224989991991994	0.006534097096682856	0.01224744871391589
688569263.888082	0.15302082198941477	0.033166247903554	0.011979178010585236	0.016583123951777
688569463.888082	0.12237688672053668	0.028722813232690145	0.007623113279463333	0.013228756555322954
688569663.888082	0.10346590290331714	0.026457513110645904	0.006534097096682856	0.01224744871391589
688569863.888082	0.07519885435497572	0.025495097567963924	0.009801145645024285	0.015
688570063.888082	0.12237688672053668	0.028722813232690145	0.007623113279463333	0.013228756555322954
688570263.888082	0.17237688672053667	0.03278719262151	0.007623113279463333	0.013228756555322954
688570463.888082	0.1462878705377562	0.03122498999199199	0.008712129462243808	0.01414213562373095
688570663.888082	0.09737688672053667	0.026457513110645904	0.007623113279463333	0.013228756555322954
688570863.888082	0.13019885435497572	0.0304138126514911	0.009801145645024285	0.015
688571063.888082	0.13802082198941476	0.032015621187164243	0.011979178010585236	0.016583123951777
688571263.888082	0.16019885435497572	0.03278719262151	0.009801145645024285	0.015
688571463.888082	0.20737688672053667	0.035355339059327376	0.007623113279463333	0.013228756555322954
688571663.888082	0.10846590290331715	0.026925824035672518	0.006534097096682856	0.01224744871391589
688571863.888082	0.11519885435497572	0.029154759474226504	0.009801145645024285	0.015
688572063.888082	0.12410983817219524	0.0304138126514911	0.010890161827804761	0.0158113883008419
688572263.888082	0.13693180580663428	0.032403703492039304	0.013068194193365712	0.017320508075688773
688572463.888082	0.10519885435497572	0.0282842712474619	0.009801145645024285	0.015
688572663.888082	0.16019885435497572	0.03278719262151	0.009801145645024285	0.015
688572863.888082	0.07455491908609763	0.022912878474779203	0.005445080913902381	0.011180339887498949
688573063.888082	0.14693180580663429	0.033166247903554	0.013068194193365712	0.017320508075688773
688573263.888082	0.13737688672053666	0.03	0.007623113279463333	0.013228756555322954
688573463.888082	0.13628787053775618	0.030413812651491096	0.008712129462243808	0.01414213562373095
688573663.888082	0.10410983817219524	0.028722813232690145	0.010890161827804761	0.0158113883008419
688573863.888082	0.12410983817219524	0.0304138126514911	0.010890161827804761	0.0158113883008419
688574063.888082	0.11628787053775619	0.028722813232690145	0.008712129462243808	0.01414213562373095
688574263.888082	0.11455491908609762	0.026925824035672518	0.005445080913902381	0.011180339887498949
688574463.888082	0.1501988543549757	0.032015621187164243	0.009801145645024285	0.015
688574663.888082	0.1262878705377562	0.02958039891549808	0.008712129462243808	0.01414213562373095
688574863.888082	0.11910983817219524	0.03	0.010890161827804761	0.0158113883008419
688575063.888082	0.13737688672053666	0.03	0.007623113279463333	0.013228756555322954
688575263.888082	0.0906439352688781	0.0239791576165636	0.004356064731121904	0.01
688575463.888082	0.12346590290331715	0.0282842712474619	0.006534097096682856	0.01224744871391589
688575663.888082	0.0906439352688781	0.0239791576165636	0.004356064731121904	0.01
688575863.888082	0.0912878705377562	0.026457513110645904	0.008712129462243808	0.01414213562373095
688576063.888082	0.061287870537756195	0.02345207879911715	0.008712129462243808	0.01414213562373095
688576263.888082	0.11737688672053667	0.028284271247461905	0.007623113279463333	0.013228756555322954
688576463.888082	0.07410983817219524	0.02598076211353316	0.010890161827804761	0.0158113883008419
688576663.888082	0.05846590290331714	0.021794494717703367	0.006534097096682856	0.01224744871391589
688576863.888082	0.07173295145165857	0.021213203435596427	0.003267048548341428	0.008660254037844387
688577063.888082	0.054554919086097615	0.020615528128088305	0.005445080913902381	0.011180339887498949
688577263.888082	0.07410983817219524	0.02598076211353316	0.010890161827804761	0.0158113883008419
688577463.888082	0.07019885435497572	0.025	0.009801145645024285	0.015
688580263.888082	0.09519885435497571	0.027386127875258306	0.009801145645024285	0.015
688580463.888082	0.07084278962385382	0.027386127875258303	0.014157210376146189	0.018027756377319945
688580663.888082	0.09455491908609763	0.025	0.005445080913902381	0.011180339887498949
