MJD 	 Xlum 	 Xlumerr 	 UVlum 	 UVlumerr 	 bolfedd 	 bolfedderr 	 alphaox 	 alphaoxerr 
58383.694,1.4182970730765843e+42,8.509782438459506e+41,8.400238818994328e+43,3.662504125081528e+42,-1.0702447937976731,0.517319486883977,2.3801874909033356,0.26108660866034467
58389.945,1.3899311316150528e+43,2.5529347315378516e+42,8.171308990240216e+43,5.344036079617101e+42,-1.027771348279638,0.45454728069150313,1.9967441054668966,0.08461676013591382
58393.117,9.07710126769014e+42,2.5529347315378516e+42,7.116912612780065e+43,5.430204323551189e+42,-1.1022292114953987,0.4641648828121655,2.0455626449218345,0.12647451975749896
58395.454,7.091485365382922e+42,8.509782438459506e+41,6.859486934792904e+43,4.486104455354558e+42,-1.1266567919542487,0.45052323961933566,2.0786114052693527,0.05931235241465305
58396.248,5.673188292306337e+42,1.985615902307218e+42,6.313811811576581e+43,4.817438412232931e+42,-1.167448180760888,0.47288835313399435,2.1039835213676223,0.15546755366197795
58397.842,1.361565190153521e+43,1.4182970730765843e+42,6.198571758630602e+43,2.7025772867629428e+42,-1.1315195159713767,0.4492828562416767,1.9572159192625511,0.049008679073586324
58398.976,1.276467365768926e+43,2.5529347315378516e+42,5.758264809811249e+43,4.393556049885984e+42,-1.1628705304076752,0.4561622787230235,1.951464967754904,0.09290204648790036
58399.64,9.07710126769014e+42,1.4182970730765843e+42,5.448684148028324e+43,2.3756262885403492e+42,-1.2049445744063896,0.45211704974060796,2.001038108276185,0.07040307079957521
58401.083,8.509782438459505e+42,1.7019564876919012e+42,5.549982749408644e+43,4.2346368377987966e+42,-1.2014110655784378,0.4561622787230235,2.017172124558193,0.09290204648790036
58403.747,1.1062717169997358e+43,2.836594146153169e+42,5.251599922429544e+43,4.579395132358563e+42,-1.206427232787334,0.46181073841209286,1.9622383964210202,0.11754115800255285
58404.472,1.531760838922711e+43,1.985615902307218e+42,4.833832899619286e+43,2.6344389302925115e+42,-1.2093017042817127,0.45075248523945144,1.8961670024431463,0.06102924431287471
58406.131,9.92807951153609e+42,2.836594146153169e+42,4.789516053216389e+43,3.654400748604105e+42,-1.2475194538062353,0.4646781515519977,1.9664801457959795,0.12834543327146472
58408.453,9.07710126769014e+42,2.269275316922535e+42,5.155747421409104e+43,4.495811751468739e+42,-1.2257847588032673,0.4611482550928512,1.991826135177085,0.11491074313152795
58409.985,6.807825950767605e+42,1.7019564876919012e+42,4.745605506103532e+43,3.1036260009917104e+42,-1.2727666180182935,0.46046836268857966,2.0237299305665113,0.11215114243270106
58412.372,1.1062717169997358e+43,3.120253560768485e+42,4.833832899619286e+43,4.2151022884680186e+42,-1.2365676440641304,0.46461783655990446,1.948420436772373,0.12812688929910349
58413.9,9.92807951153609e+42,1.7019564876919012e+42,5.155747421409104e+43,2.8098823446679614e+42,-1.2203291750502188,0.453374082515908,1.9787627765947775,0.0780693564018559
58415.961,1.163003599922799e+43,2.836594146153169e+42,4.833832899619286e+43,3.6882145024095163e+42,-1.2328317528940134,0.4601682100660164,1.9418887574812194,0.11091234046408008
58416.167,9.92807951153609e+42,3.6875723899991194e+42,5.015238990670947e+43,4.3732883998650675e+42,-1.2305607391902962,0.4763096715112778,1.9741567900452277,0.16558281579632592
58417.362,7.375144779998239e+42,2.269275316922535e+42,5.448684148028324e+43,4.7512525770806984e+42,-1.2155382768473448,0.46767294542793525,2.0336965047319504,0.13879751293556805
58417.828,1.7586883706149646e+43,1.985615902307218e+42,4.833832899619286e+43,2.6344389302925115e+42,-1.1954308356319139,0.4499040994446943,1.8700402852785343,0.05441014987114077
58418.631,1.191369541384331e+43,2.836594146153169e+42,4.969259003228582e+43,4.333193850815324e+42,-1.2211008136068877,0.4599600427786735,1.9399630647396156,0.1100454754400097
58420.152,1.8721521364610915e+43,4.53855063384507e+42,5.448684148028324e+43,4.157346004945611e+42,-1.1493544257249595,0.46002105927852416,1.876936201744273,0.11030022978939837
58421.815,9.07710126769014e+42,1.4182970730765843e+42,5.251599922429544e+43,2.2896975661792816e+42,-1.2188549155227535,0.45211704974060796,1.9948967928767858,0.07040307079957521
58423.537,1.985615902307218e+43,5.956847706921655e+42,4.878559804753168e+43,3.722341131026668e+42,-1.179052379288106,0.46637090875158727,1.8519805762549222,0.13434504174564835
58425.007,1.7870543120764962e+43,2.269275316922535e+42,5.300192378232104e+43,2.310883876909198e+42,-1.1632538728292432,0.45038708471469585,1.8853935737770304,0.05826913239152643
58426.525,1.9005180779226233e+43,4.822210048460387e+42,5.499100201717883e+43,4.795215375897994e+42,-1.1447628375533268,0.4615319556530952,1.8784715305941246,0.11644102284345179
58427.32,1.701956487691901e+43,5.673188292306337e+42,5.653164632396567e+43,4.3133646145185807e+42,-1.1460777982756776,0.4706147351860392,1.902672555017133,0.14840820289352086
58428.847,2.4962028486147886e+43,4.2548912192297524e+42,4.833832899619286e+43,3.6882145024095163e+42,-1.1531857407463608,0.4538969281785752,1.811255171658154,0.08105052203289802
58429.849,1.163003599922799e+43,3.120253560768485e+42,5.865318945408781e+43,3.1965988252477856e+42,-1.1624539286575257,0.46213714966240615,1.974130663328066,0.11881713180325393
58430.046,1.7586883706149646e+43,3.971231804614436e+42,5.448684148028324e+43,4.157346004945611e+42,-1.1555369792915127,0.45842533146607567,1.8899995603265802,0.10344346398704946
58431.505,2.0423477852302815e+43,3.971231804614435e+42,5.398730311497302e+43,4.119231227672442e+42,-1.143242511727881,0.45570963243899354,1.8623375143121166,0.09065337726494932
58434.955,1.7586883706149646e+43,3.971231804614435e+42,5.061644425698987e+43,4.413753939209517e+42,-1.1802189476583564,0.4587913067781269,1.8777169295277822,0.10505345728266156
58439.073,1.8437861949995597e+43,4.53855063384507e+42,5.349234454492414e+43,4.6645324443173857e+42,-1.157034652629631,0.4607583709816016,1.8803972233357285,0.11333597020133489
58440.003,8.509782438459505e+42,1.7019564876919012e+42,6.141742911161373e+43,4.686149841216129e+42,-1.1624410290026985,0.4561622787230235,2.0340607419065435,0.09290204648790036
58443.262,1.3048333072304577e+43,3.6875723899991194e+42,5.349234454492414e+43,4.0814658887777124e+42,-1.1877768234899453,0.4643202992497494,1.9391823369561063,0.12704371691364932
58445.329,1.3048333072304577e+43,3.971231804614436e+42,5.155747421409104e+43,3.933835282535147e+42,-1.2008920113042798,0.46690121933119555,1.9330410215567044,0.1361745729746042
58447.971,1.591329315991928e+43,4.056329628999032e+42,4.833832899619286e+43,4.2151022884680186e+42,-1.267962573819094,0.4616534372076097,1.5887580326585589,0.1169216053493069
58449.031,8.73670997015176e+42,3.744304272922183e+42,4.2883639180841253e+43,4.674316670711697e+42,-1.3378953565170484,0.4860937069373984,1.6733056262689607,0.1919214882080691
58451.362,9.048735326228609e+42,2.808228204691638e+42,3.8044478317349854e+43,3.317478509272908e+42,-1.3849458647849264,0.46800295553088667,1.6468146719297585,0.13990543984242976
58455.55,3.120253560768486e+42,1.8721521364610916e+42,3.9472227319222877e+43,3.441978222236236e+42,-1.3924795948949988,0.5183566563430833,1.8293113281902986,0.26313568531660614
58459.993,6.240507121536972e+42,2.4962028486147887e+42,3.04994237000477e+43,3.324437183305199e+42,-1.4857669679849046,0.4814852561856296,1.6687518931537424,0.17993003539153768
58464.649,6.864557833690668e+42,2.18417749253794e+42,3.22323249871365e+43,2.810658738878303e+42,-1.4605491480809774,0.46899313678212295,1.6649005076705348,0.14318284834641934
