# host-subtracted and Galactic extinction correct AB magnitudes 
#filter MJD ab_mag ab_mag_err 
UVW2   58475.94068 17.55 0.05 
UVW2   58476.20445 17.61 0.05 
UVW2   58476.80518 17.44 0.06 
UVW2   58479.92261 17.42 0.05 
UVW2   58482.05141 17.81 0.05 
UVW2   58485.23424 17.87 0.06 
UVW2   58491.94062 17.95 0.06 
UVW2   58562.79293 17.27 0.05 
UVW2   58573.28846 17.75 0.06 
UVW2   58576.34209 17.95 0.06 
UVW2   58582.12098 18.11 0.07 
UVW2   58585.24302 18.12 0.07 
UVW2   58590.12751 18.03 0.03 
UVW2   58591.57099 18.27 0.01 
UVW2   58594.74131 18.63 0.09 
UVW2   58598.08297 18.47 0.05 
UVW2   58601.77216 18.26 0.07 
UVW2   58610.27657 18.15 0.06 
UVW2   58617.71367 18.24 0.07 
UVW2   58621.69973 18.42 0.05 
UVW2   58628.87850 18.27 0.05 
UVW2   58634.34591 18.12 0.04 
UVW2   58638.02835 18.19 0.10 
UVW2   58638.16096 18.05 0.08 
UVW2   58643.54608 18.42 0.07 
UVW2   58650.84274 18.22 0.13 
UVW2   58651.41962 18.42 0.07 
UVW2   58653.46728 18.23 0.05 
UVW2   58658.68023 18.41 0.07 
UVW2   58662.07659 18.49 0.08 
UVW2   58663.06637 18.29 0.07 
UVW2   58667.31361 18.34 0.05 
UVW2   58670.40512 19.67 0.10 
UVW2   58672.85599 18.17 0.04 
UVW2   58675.51651 18.04 0.04 
UVW2   58678.84879 18.40 0.04 
UVW2   58681.61922 18.52 0.04 
UVW2   58684.12584 18.94 0.07 
UVW2   58688.77715 18.43 0.11 
UVW2   58691.19233 18.48 0.05 
UVW2   58696.95667 18.59 0.04 
UVW2   58700.05778 18.45 0.04 
UVW2   58703.10599 18.29 0.04 
UVW2   58706.09025 18.10 0.04 
UVW2   58708.98207 18.06 0.05 
UVW2   58711.51160 18.12 0.05 
UVW2   58716.54836 18.62 0.06 
UVW2   58721.17260 18.95 0.12 
UVW2   58730.00311 19.17 0.16 
UVW2   58733.01988 19.15 0.09 
UVW2   58740.49973 19.28 0.10 
UVW2   58807.22854 18.39 0.07 
UVW2   58975.52909 21.94 0.58 
UVW2   58982.64558 21.33 0.56 
UVM2   58383.73202 16.46 0.02 
UVM2   58389.95124 16.50 0.04 
UVM2   58393.12110 16.56 0.05 
UVM2   58395.46020 16.62 0.04 
UVM2   58395.92765 16.67 0.02 
UVM2   58396.25168 16.63 0.05 
UVM2   58397.91906 16.80 0.03 
UVM2   58398.98126 16.80 0.05 
UVM2   58399.74449 16.85 0.02 
UVM2   58401.25349 16.97 0.03 
UVM2   58403.75033 16.92 0.05 
UVM2   58404.54413 16.94 0.03 
UVM2   58404.67718 17.03 0.05 
UVM2   58406.13661 17.04 0.05 
UVM2   58408.45702 16.98 0.05 
UVM2   58409.99660 17.04 0.04 
UVM2   58412.37653 17.05 0.05 
UVM2   58413.91475 16.97 0.03 
UVM2   58415.96660 16.94 0.05 
UVM2   58416.17094 17.03 0.05 
UVM2   58417.36555 17.07 0.05 
UVM2   58417.86544 17.03 0.03 
UVM2   58418.63557 17.02 0.05 
UVM2   58420.15693 17.01 0.05 
UVM2   58421.88555 17.01 0.03 
UVM2   58423.54280 16.96 0.05 
UVM2   58425.04319 16.92 0.03 
UVM2   58426.52891 16.95 0.06 
UVM2   58427.32502 16.91 0.05 
UVM2   58428.85250 16.87 0.04 
UVM2   58429.95371 16.92 0.03 
UVM2   58431.51034 16.92 0.05 
UVM2   58434.96035 16.88 0.06 
UVM2   58439.07653 16.94 0.07 
UVM2   58440.00787 16.94 0.05 
UVM2   58441.60823 16.97 0.06 
UVM2   58443.26715 16.94 0.06 
UVM2   58445.33518 17.01 0.06 
UVM2   58447.97589 16.97 0.08 
UVM2   58449.03477 17.12 0.07 
UVM2   58451.36714 17.28 0.07 
UVM2   58455.55472 17.28 0.07 
UVM2   58459.99777 17.44 0.07 
UVM2   58464.65757 17.50 0.06 
UVM2   58467.77751 17.54 0.06 
UVM2   58470.43608 17.63 0.06 
UVM2   58473.89004 17.49 0.06 
UVM2   58475.94456 17.61 0.07 
UVM2   58476.20846 17.65 0.07 
UVM2   58476.80756 17.62 0.08 
UVM2   58479.92605 17.72 0.08 
UVM2   58482.05564 17.96 0.08 
UVM2   58485.23836 18.08 0.08 
UVM2   58491.94451 18.17 0.09 
UVM2   58562.79508 17.42 0.05 
UVM2   58573.29374 18.07 0.06 
UVM2   58578.39305 18.22 0.01 
UVM2   58579.57890 18.27 0.01 
UVM2   58582.12545 18.36 0.07 
UVM2   58585.24759 18.13 0.06 
UVM2   58588.03329 17.94 0.06 
UVM2   58591.36390 18.36 0.08 
UVM2   58594.74572 18.65 0.09 
UVM2   58598.08648 18.65 0.05 
UVM2   58601.77565 18.38 0.08 
UVM2   58610.27883 18.23 0.07 
UVM2   58617.71740 18.50 0.09 
UVM2   58621.70133 18.66 0.07 
UVM2   58628.88051 18.39 0.06 
UVM2   58634.34953 18.20 0.06 
UVM2   58638.02972 18.39 0.13 
UVM2   58638.16280 18.26 0.10 
UVM2   58643.54945 18.41 0.10 
UVM2   58650.84350 18.42 0.18 
UVM2   58651.42152 18.40 0.08 
UVM2   58653.46995 18.41 0.07 
UVM2   58658.68395 18.43 0.08 
UVM2   58662.07936 18.52 0.10 
UVM2   58663.06956 18.47 0.09 
UVM2   58667.31522 18.67 0.07 
UVM2   58670.40764 19.47 0.12 
UVM2   58672.86127 18.35 0.05 
UVM2   58675.52039 18.25 0.06 
UVM2   58678.85221 18.60 0.06 
UVM2   58681.62315 18.78 0.06 
UVM2   58684.12937 18.77 0.10 
UVM2   58691.19737 18.75 0.07 
UVM2   58693.54729 22.62 1.71 
UVM2   58696.96024 18.75 0.07 
UVM2   58700.06201 18.64 0.06 
UVM2   58703.10996 18.51 0.06 
UVM2   58706.09549 18.23 0.05 
UVM2   58708.98555 18.27 0.06 
UVM2   58711.51487 18.30 0.06 
UVM2   58716.42663 19.10 0.13 
UVM2   58721.17456 19.52 0.21 
UVM2   58730.00448 19.21 0.20 
UVM2   58733.02131 19.45 0.13 
UVM2   58740.50372 19.64 0.15 
UVM2   58745.48225 19.37 0.08 
UVM2   58750.66243 19.16 0.07 
UVM2   58807.22189 18.42 0.09 
UVM2   58975.53472 21.63 0.58 
UVW1   58383.72393 16.54 0.04 
UVW1   58389.94528 16.57 0.06 
UVW1   58393.11716 16.72 0.07 
UVW1   58395.45406 16.76 0.06 
UVW1   58395.92143 16.81 0.04 
UVW1   58396.24735 16.85 0.07 
UVW1   58397.91138 16.87 0.04 
UVW1   58398.97601 16.95 0.07 
UVW1   58399.73928 17.01 0.04 
UVW1   58401.08269 16.99 0.07 
UVW1   58401.24902 17.04 0.06 
UVW1   58403.74630 17.05 0.08 
UVW1   58404.53728 17.14 0.05 
UVW1   58404.67222 17.08 0.07 
UVW1   58406.13100 17.15 0.07 
UVW1   58408.45239 17.07 0.08 
UVW1   58409.98534 17.16 0.06 
UVW1   58412.37216 17.14 0.08 
UVW1   58413.90078 17.07 0.05 
UVW1   58415.96092 17.14 0.07 
UVW1   58416.16653 17.10 0.08 
UVW1   58417.36138 17.01 0.08 
UVW1   58417.85743 17.14 0.05 
UVW1   58418.63123 17.11 0.08 
UVW1   58420.15207 17.01 0.07 
UVW1   58421.87760 17.05 0.04 
UVW1   58423.53715 17.13 0.07 
UVW1   58425.03410 17.04 0.04 
UVW1   58426.52471 17.00 0.08 
UVW1   58427.32020 16.97 0.07 
UVW1   58428.84678 17.14 0.07 
UVW1   58429.94738 16.93 0.05 
UVW1   58431.50522 17.02 0.07 
UVW1   58434.95507 17.09 0.08 
UVW1   58439.07236 17.03 0.08 
UVW1   58440.00163 16.88 0.07 
UVW1   58441.60328 17.01 0.07 
UVW1   58443.26143 17.03 0.07 
UVW1   58445.32926 17.07 0.07 
UVW1   58447.97104 17.14 0.08 
UVW1   58449.03070 17.27 0.10 
UVW1   58451.36150 17.40 0.08 
UVW1   58455.54936 17.36 0.08 
UVW1   58459.99244 17.64 0.10 
UVW1   58464.64889 17.58 0.08 
UVW1   58467.76702 17.64 0.07 
UVW1   58470.42689 17.72 0.08 
UVW1   58473.87962 17.57 0.07 
UVW1   58475.93635 17.81 0.09 
UVW1   58476.19989 17.74 0.08 
UVW1   58476.80253 17.71 0.11 
UVW1   58479.91862 17.85 0.09 
UVW1   58482.04655 18.11 0.10 
UVW1   58485.22945 18.28 0.11 
UVW1   58491.93640 18.40 0.13 
UVW1   58562.79114 17.52 0.07 
UVW1   58573.28419 18.05 0.09 
UVW1   58576.33791 18.29 0.11 
UVW1   58582.11737 18.44 0.13 
UVW1   58585.23937 18.20 0.10 
UVW1   58588.02552 18.00 0.10 
UVW1   58591.35585 18.38 0.11 
UVW1   58594.73753 18.70 0.13 
UVW1   58598.08577 18.73 0.07 
UVW1   58601.77900 18.58 0.10 
UVW1   58610.28115 18.51 0.08 
UVW1   58617.72077 18.35 0.11 
UVW1   58621.70291 18.61 0.07 
UVW1   58628.88233 18.52 0.08 
UVW1   58632.99167 18.57 0.09 
UVW1   58638.09803 18.33 0.07 
UVW1   58650.84453 18.88 0.17 
UVW1   58651.42324 18.86 0.12 
UVW1   58653.47282 18.47 0.06 
UVW1   58658.68772 18.66 0.09 
UVW1   58662.08205 18.49 0.11 
UVW1   58663.07275 18.59 0.10 
UVW1   58667.31680 18.74 0.07 
UVW1   58670.40585 19.64 0.16 
UVW1   58672.85509 18.43 0.06 
UVW1   58675.51656 18.30 0.06 
UVW1   58678.84790 18.58 0.07 
UVW1   58681.61764 18.73 0.07 
UVW1   58684.12139 19.24 0.13 
UVW1   58691.19108 18.87 0.08 
UVW1   58696.95602 18.97 0.08 
UVW1   58700.05694 18.80 0.07 
UVW1   58703.10501 18.58 0.06 
UVW1   58706.08947 18.44 0.07 
UVW1   58708.98333 18.38 0.07 
UVW1   58711.51356 18.36 0.07 
UVW1   58716.54857 18.90 0.09 
UVW1   58721.17633 19.12 0.18 
UVW1   58730.00538 19.16 0.35 
UVW1   58733.02272 19.50 0.14 
UVW1   58740.50774 19.63 0.16 
UVW1   58760.68617 18.73 0.05 
UVW1   58765.65255 18.37 0.06 
UVW1   58769.43751 18.22 0.05 
UVW1   58779.59764 18.13 0.06 
UVW1   58783.60711 18.32 0.05 
UVW1   58787.44792 18.35 0.06 
UVW1   58795.07092 18.65 0.07 
UVW1   58799.98191 19.06 0.13 
UVW1   58803.17294 19.08 0.18 
UVW1   58807.22442 18.92 0.14 
UVW1   58814.06288 19.31 0.09 
UVW1   58817.13902 19.26 0.05 
UVW1   58819.43895 19.57 0.10 
UVW1   58822.90008 19.66 0.11 
UVW1   58825.42266 19.98 0.14 
UVW1   58828.33457 19.93 0.15 
UVW1   58831.12893 19.97 0.15 
UVW1   58834.45420 19.57 0.11 
UVW1   58838.63490 19.28 0.09 
UVW1   58841.08802 19.04 0.08 
UVW1   58844.67459 19.08 0.08 
UVW1   58847.53106 18.66 0.07 
UVW1   58851.11056 18.45 0.06 
UVW1   58856.72363 18.65 0.07 
UVW1   58930.15599 21.60 0.45 
UVW1   58947.52288 21.95 0.58 
UVW1   58954.29735 22.26 0.77 
UVW1   58961.72461 21.69 0.46 
UVW1   58968.77259 21.92 1.25 
UVW1   58972.02289 21.41 0.46 
UVW1   58975.54031 21.32 0.65 
U      58383.72512 16.88 0.05 
U      58389.94620 17.07 0.09 
U      58393.11775 17.11 0.11 
U      58395.45500 17.13 0.09 
U      58395.92237 17.29 0.06 
U      58396.24802 17.15 0.10 
U      58397.91254 17.25 0.06 
U      58398.97681 17.43 0.11 
U      58399.74005 17.37 0.06 
U      58401.08359 17.39 0.11 
U      58401.24966 17.28 0.09 
U      58403.74692 17.53 0.14 
U      58404.53843 17.65 0.08 
U      58404.67298 17.52 0.12 
U      58406.13184 17.73 0.14 
U      58408.45308 17.42 0.14 
U      58409.98699 17.58 0.09 
U      58412.37281 17.22 0.12 
U      58413.90287 17.49 0.08 
U      58415.96180 17.36 0.11 
U      58416.16718 17.40 0.12 
U      58417.36201 17.53 0.14 
U      58417.85863 17.47 0.07 
U      58418.63187 17.29 0.12 
U      58420.15278 17.44 0.12 
U      58421.87878 17.46 0.07 
U      58423.53799 17.45 0.11 
U      58425.03545 17.35 0.06 
U      58426.52538 17.40 0.12 
U      58427.32092 17.41 0.12 
U      58428.84762 17.47 0.12 
U      58429.94832 17.37 0.07 
U      58431.50598 17.30 0.11 
U      58434.95592 17.33 0.10 
U      58439.07303 17.26 0.11 
U      58440.00258 17.41 0.10 
U      58441.60406 17.30 0.09 
U      58443.26232 17.47 0.10 
U      58445.33019 17.47 0.10 
U      58447.97186 17.62 0.13 
U      58449.03134 17.60 0.16 
U      58451.36238 17.85 0.13 
U      58455.55020 17.52 0.11 
U      58459.99328 18.11 0.17 
U      58464.65024 17.82 0.10 
U      58467.76867 17.90 0.11 
U      58470.42834 18.15 0.13 
U      58473.88126 18.20 0.13 
U      58475.93765 18.60 0.22 
U      58476.20125 18.23 0.17 
U      58476.80333 18.05 0.17 
U      58479.91982 17.97 0.15 
U      58482.04800 18.42 0.17 
U      58485.23089 18.64 0.24 
U      58491.93767 18.27 0.17 
U      58562.79173 18.14 0.18 
U      58573.28561 18.45 0.23 
U      58576.33930 19.53 0.60 
U      58582.11857 18.70 0.30 
U      58585.24058 18.65 0.27 
U      58588.02670 19.27 0.45 
U      58591.35710 18.87 0.27 
U      58594.73879 19.14 0.32 
U      58597.19273 20.10 0.76 
U      58672.22249 19.07 0.18 
U      58675.01947 18.85 0.18 
U      58678.67063 18.95 0.17 
U      58681.33145 19.65 0.27 
U      58684.12272 19.56 0.26 
U      58690.75403 19.38 0.23 
U      58696.70098 20.03 0.38 
U      58699.62249 19.24 0.19 
U      58702.66805 19.74 0.30 
U      58705.55743 19.06 0.18 
U      58708.54789 18.72 0.19 
U      58711.01256 19.14 0.29 
U      58716.79124 19.71 0.36 
U      58807.22595 18.90 0.20 
B      58383.72576 17.35 0.10 
B      58389.94669 17.26 0.15 
B      58393.11808 17.49 0.22 
B      58395.45551 17.99 0.25 
B      58395.92286 17.58 0.11 
B      58396.24838 17.64 0.23 
B      58397.91315 17.65 0.13 
B      58398.97724 17.83 0.25 
B      58399.74046 17.91 0.14 
B      58401.08407 17.63 0.20 
B      58401.25001 17.58 0.17 
B      58403.74726 18.14 0.37 
B      58404.53903 18.01 0.17 
B      58404.67339 18.10 0.31 
B      58406.13229 17.70 0.22 
B      58408.45345 17.51 0.26 
B      58409.98783 17.93 0.19 
B      58412.37315 18.16 0.43 
B      58413.90394 17.84 0.16 
B      58415.96227 17.70 0.23 
B      58416.16753 17.54 0.22 
B      58417.36236 17.37 0.20 
B      58417.85925 17.70 0.14 
B      58418.63222 17.81 0.27 
B      58420.15318 17.52 0.20 
B      58421.87940 17.93 0.16 
B      58423.53843 17.76 0.23 
B      58425.03615 17.62 0.12 
B      58426.52575 18.02 0.32 
B      58427.32130 17.38 0.18 
B      58428.84807 17.75 0.23 
B      58429.94881 17.49 0.13 
B      58431.50639 17.57 0.21 
B      58434.95650 17.73 0.23 
B      58439.07350 17.12 0.16 
B      58440.00323 17.84 0.24 
B      58441.60460 17.57 0.18 
B      58443.26294 17.66 0.18 
B      58445.33083 17.87 0.21 
B      58447.97243 17.71 0.22 
B      58449.03179 17.87 0.32 
B      58451.36299 17.83 0.22 
B      58455.55078 17.75 0.20 
B      58459.99386 18.31 0.37 
B      58464.65116 18.23 0.25 
B      58467.76979 18.32 0.27 
B      58470.42934 18.85 0.41 
B      58473.88238 18.91 0.43 
B      58475.93853 18.38 0.34 
B      58476.20219 18.22 0.31 
B      58476.80388 19.00 0.71 
B      58479.92063 18.25 0.34 
B      58482.04900 18.70 0.41 
B      58485.23187 19.38 0.86 
B      58491.93853 18.98 0.59 
B      58562.79205 19.73 1.38 
B      58573.28634 18.31 0.39 
B      58582.11920 18.47 0.46 
B      58585.24121 18.26 0.36 
B      58588.02732 19.57 1.13 
B      58594.73944 19.31 0.73 
B      58597.19335 18.92 0.53 
B      58672.22411 20.58 1.40 
B      58675.02059 18.89 0.37 
B      58678.67148 19.44 0.49 
B      58681.33249 19.86 0.67 
B      58684.12363 20.06 0.85 
B      58690.75567 19.60 0.58 
B      58696.70196 19.68 0.58 
B      58699.62349 19.05 0.33 
B      58702.66901 19.58 0.53 
B      58705.55904 19.66 0.62 
B      58708.54871 18.90 0.43 
B      58711.01326 19.15 0.58 
B      58716.79242 19.22 0.48 
V      58383.72932 17.38 0.21 
V      58389.94943 18.91 1.24 
V      58393.11979 17.19 0.36 
V      58395.45830 17.82 0.47 
V      58395.92563 18.06 0.35 
V      58396.25037 18.03 0.70 
V      58397.91660 18.20 0.43 
V      58398.97963 19.19 1.75 
V      58399.74273 18.56 0.52 
V      58401.25191 18.35 0.68 
V      58403.74908 18.50 1.08 
V      58404.54244 18.97 0.86 
V      58408.45548 18.03 0.71 
V      58409.99275 18.00 0.43 
V      58412.37508 18.69 1.33 
V      58413.91018 19.30 1.22 
V      58415.96487 17.97 0.57 
V      58416.16945 18.43 1.05 
V      58417.86282 18.24 0.43 
V      58418.63413 18.35 0.94 
V      58420.15529 18.77 1.26 
V      58421.88291 17.42 0.22 
V      58423.54090 18.29 0.79 
V      58425.04017 18.20 0.41 
V      58426.52775 18.20 0.82 
V      58427.32343 17.67 0.51 
V      58428.85058 17.93 0.57 
V      58429.95159 17.70 0.32 
V      58431.50864 18.44 0.96 
V      58434.95926 17.87 0.48 
V      58439.07572 19.20 1.84 
V      58440.00635 18.85 1.09 
V      58441.60712 17.88 0.51 
V      58443.26590 18.06 0.55 
V      58445.33390 18.85 1.07 
V      58449.03387 17.36 0.40 
V      58451.36590 19.25 1.62 
V      58464.65562 18.38 0.61 
V      58467.77525 19.15 1.12 
V      58473.88781 19.10 1.10 
V      58475.94281 19.18 1.37 
V      58476.80648 18.59 1.02 
V      58479.92458 18.16 0.61 
V      58562.79380 18.34 0.89 
V      58585.24483 19.27 1.75 
V      58594.74316 18.88 1.13 
V      58672.23211 19.33 1.01 
V      58684.12803 19.69 1.48 
V      58699.62839 19.35 0.93 
V      58711.01655 18.16 0.56 
