# UVOT photometry at full time resolution, using 7.0" aperture
# host-subtracted AB magnitudes, not corrected for Galactic extinction
# total counts/s as based on "CORR_RATE" from uvotsource and thus include the host contribution
# only including observations with SNR>0.5 and positive host-subtracted flux
# 
filter  MJD          ab_mag ab_mag_err count_rate count_rate_err exposure
UVW1   58476.199886    17.81     0.08    3.013    0.203    149.364 
UVW1   58476.802534    17.79     0.11    3.067    0.275     84.406 
UVW1   58479.918621    17.92     0.09    2.732    0.206    130.676 
UVW1   58482.046551    18.18     0.10    2.179    0.172    159.213 
UVW1   58485.229451    18.35     0.11    1.880    0.173    157.237 
UVW1   58491.936398    18.47     0.13    1.701    0.183    137.572 
UVW1   58562.717196    17.54     0.10    3.818    0.314     70.630 
UVW1   58562.865087    17.64     0.11    3.477    0.312     67.666 
UVW1   58573.284193    18.12     0.09    2.286    0.170    173.965 
UVW1   58576.337911    18.36     0.10    1.870    0.158    171.021 
UVW1   58582.117371    18.51     0.12    1.639    0.165    146.426 
UVW1   58585.239371    18.27     0.10    2.016    0.169    148.392 
UVW1   58588.025517    18.07     0.10    2.390    0.190    134.874 
UVW1   58591.355852    18.45     0.11    1.723    0.153    152.310 
UVW1   58594.737531    18.77     0.13    1.321    0.139    152.321 
UVW1   58597.191513    18.72     0.12    1.384    0.137    148.379 
UVW1   58597.733689    18.69     0.09    1.411    0.102    295.623 
UVW1   58599.332099    19.01     0.14    1.093    0.118    211.912 
UVW1   58601.778997    18.65     0.10    1.462    0.108    266.977 
UVW1   58609.020258    18.54     0.10    1.602    0.129    217.754 
UVW1   58611.542034    18.62     0.12    1.496    0.139    175.502 
UVW1   58617.720766    18.42     0.11    1.765    0.156    249.625 
UVW1   58620.309617    18.69     0.15    1.413    0.165    137.876 
UVW1   58621.300237    18.57     0.16    1.564    0.203     79.574 
UVW1   58621.966599    18.83     0.15    1.257    0.154    131.643 
UVW1   58623.235167    18.62     0.13    1.501    0.157    162.243 
UVW1   58626.952163    18.49     0.14    1.665    0.196    106.396 
UVW1   58629.815135    18.58     0.14    1.554    0.171    144.282 
UVW1   58629.879691    18.69     0.14    1.416    0.158    148.821 
UVW1   58632.991673    18.64     0.09    1.472    0.098    354.869 
UVW1   58638.031195    18.49     0.12    1.669    0.155    129.492 
UVW1   58638.164869    18.32     0.09    1.928    0.138    189.401 
UVW1   58650.844530    18.95     0.17    1.140    0.149    105.212 
UVW1   58651.329283    19.01     0.22    1.092    0.191    100.163 
UVW1   58651.517187    18.88     0.14    1.212    0.132    149.484 
UVW1   58653.437158    18.62     0.09    1.493    0.100    296.253 
UVW1   58653.508479    18.45     0.09    1.726    0.125    213.084 
UVW1   58658.687718    18.73     0.09    1.365    0.093    318.861 
UVW1   58662.082054    18.56     0.11    1.582    0.136    219.480 
UVW1   58663.072750    18.66     0.09    1.447    0.105    266.391 
UVW1   58666.197524    18.71     0.19    1.386    0.215     68.607 
UVW1   58666.780413    18.77     0.13    1.320    0.131    144.141 
UVW1   58667.443945    18.72     0.10    1.380    0.113    204.712 
UVW1   58668.845309    19.08     0.20    1.030    0.157     90.900 
UVW1   58670.901046    18.60     0.10    1.518    0.126    178.249 
UVW1   58672.220074    18.52     0.09    1.631    0.112    267.487 
UVW1   58673.490110    18.47     0.09    1.698    0.114    266.727 
UVW1   58675.017807    18.26     0.09    2.026    0.145    181.843 
UVW1   58676.015314    18.46     0.09    1.717    0.119    232.044 
UVW1   58678.468307    18.52     0.10    1.631    0.131    183.820 
UVW1   58678.870465    18.71     0.15    1.391    0.173     86.383 
UVW1   58679.204915    18.73     0.10    1.363    0.110    228.765 
UVW1   58681.263817    18.65     0.11    1.465    0.123    192.670 
UVW1   58681.395995    18.71     0.13    1.393    0.139    144.456 
UVW1   58682.193112    19.03     0.12    1.075    0.099    228.450 
UVW1   58684.056386    19.19     0.14    0.941    0.102    204.495 
UVW1   58684.186390    19.47     0.25    0.761    0.143     86.393 
UVW1   58690.751600    18.93     0.11    1.161    0.094    270.430 
UVW1   58691.630552    18.96     0.12    1.138    0.103    238.700 
UVW1   58696.673861    19.12     0.14    1.000    0.106    200.564 
UVW1   58696.725226    19.19     0.18    0.946    0.132    113.942 
UVW1   58697.468981    18.89     0.10    1.204    0.090    316.754 
UVW1   58699.522485    19.02     0.14    1.077    0.120    171.028 
UVW1   58699.719528    18.72     0.12    1.375    0.136    153.306 
UVW1   58700.928796    18.87     0.10    1.220    0.095    300.976 
UVW1   58702.633350    18.65     0.10    1.457    0.111    234.009 
UVW1   58702.699890    19.03     0.20    1.069    0.169     77.522 
UVW1   58703.981789    18.42     0.08    1.767    0.115    264.436 
UVW1   58705.555058    18.49     0.09    1.674    0.112    263.567 
UVW1   58706.623877    18.53     0.10    1.611    0.130    192.832 
UVW1   58708.546682    18.31     0.11    1.943    0.171    130.687 
UVW1   58709.419986    18.55     0.09    1.595    0.109    263.828 
UVW1   58711.011563    18.34     0.12    1.903    0.182    107.058 
UVW1   58712.015554    18.48     0.08    1.680    0.106    309.088 
UVW1   58716.265470    19.06     0.20    1.045    0.160     87.262 
UVW1   58716.590765    19.02     0.15    1.077    0.122    155.196 
UVW1   58716.789488    18.87     0.12    1.221    0.113    192.680 
UVW1   58721.176332    19.19     0.17    0.944    0.125    129.416 
UVW1   58730.005380    19.23     0.35    0.919    0.246     31.523 
UVW1   58732.799579    19.77     0.33    0.613    0.143     73.558 
UVW1   58733.004499    19.37     0.17    0.820    0.103    181.365 
UVW1   58733.264094    19.66     0.28    0.662    0.131     85.166 
UVW1   58740.507741    19.70     0.16    0.644    0.070    338.787 
UVW1   58759.557599    18.84     0.06    1.252    0.055    953.260 
UVW1   58761.814746    18.75     0.06    1.343    0.058    918.935 
UVW1   58765.652549    18.44     0.06    1.742    0.078    631.337 
UVW1   58769.437513    18.29     0.05    1.985    0.067   1062.566 
UVW1   58779.597639    18.20     0.06    2.144    0.087    639.438 
UVW1   58783.184784    18.41     0.06    1.790    0.082    582.113 
UVW1   58783.787650    18.30     0.12    1.962    0.195     94.244 
UVW1   58783.848883    18.42     0.08    1.778    0.109    310.000 
UVW1   58787.447915    18.42     0.06    1.778    0.080    592.549 
UVW1   58795.070916    18.72     0.07    1.384    0.063    814.548 
UVW1   58799.981911    19.13     0.13    0.988    0.098    243.641 
UVW1   58803.172940    19.15     0.18    0.978    0.135    116.114 
UVW1   58807.224418    18.99     0.14    1.104    0.121    168.085 
UVW1   58814.062884    19.37     0.09    0.819    0.050    881.493 
UVW1   58815.994350    19.24     0.08    0.908    0.049    962.849 
UVW1   58817.117766    19.22     0.08    0.923    0.054    877.639 
UVW1   58818.304932    19.52     0.10    0.734    0.049   1052.641 
UVW1   58819.438949    19.63     0.10    0.676    0.044   1054.584 
UVW1   58822.900078    19.73     0.11    0.630    0.047    815.363 
UVW1   58825.422660    20.05     0.14    0.507    0.043    872.187 
UVW1   58828.267459    20.01     0.20    0.519    0.068    575.728 
UVW1   58828.401682    19.98     0.23    0.532    0.081    306.297 
UVW1   58831.128929    20.04     0.14    0.511    0.046    869.158 
UVW1   58834.454196    19.64     0.10    0.673    0.047    941.804 
UVW1   58838.634899    19.35     0.09    0.835    0.051    916.774 
UVW1   58841.088021    19.11     0.08    1.008    0.059    858.169 
UVW1   58844.674592    19.15     0.08    0.975    0.053   1016.057 
UVW1   58847.531061    18.73     0.07    1.367    0.063    978.887 
UVW1   58851.110560    18.52     0.06    1.635    0.069    922.453 
UVW1   58855.886335    18.51     0.51    1.649    0.710      7.873 
UVW1   58857.560924    18.74     0.07    1.355    0.062    978.561 
UVW1   58930.058749    22.04     0.77    0.201    0.040   1348.481 
UVW1   58930.253240    21.26     0.53    0.262    0.057    750.025 
UVW1   58947.188156    22.36     0.92    0.186    0.036   1189.430 
UVW1   58947.857605    21.56     0.72    0.233    0.060    479.812 
UVW1   58954.297352    22.28     0.74    0.189    0.030   1514.970 
UVW1   58961.724611    21.73     0.44    0.220    0.030   1367.093 
UVW1   58968.772588    21.96     1.21    0.205    0.069    293.907 
UVW1   58972.022888    21.46     0.45    0.241    0.040   1069.678 
UVW1   58975.540312    21.38     0.64    0.250    0.062    468.508 
U      58383.695618    17.01     0.07    9.974    0.512     56.857 
U      58383.754632    16.90     0.07   10.897    0.623     41.101 
U      58389.946203    17.15     0.09    8.911    0.585     37.170 
U      58393.117750    17.19     0.11    8.681    0.740     22.391 
U      58395.454999    17.21     0.09    8.514    0.565     38.147 
U      58395.856081    17.30     0.09    7.945    0.557     38.147 
U      58395.921067    17.53     0.10    6.709    0.489     43.077 
U      58395.989954    17.27     0.10    8.153    0.610     31.274 
U      58396.248015    17.23     0.10    8.396    0.667     26.344 
U      58397.843717    17.40     0.08    7.392    0.434     59.811 
U      58397.981366    17.24     0.10    8.354    0.596     34.227 
U      58398.976813    17.51     0.11    6.763    0.559     32.251 
U      58399.640423    17.51     0.11    6.783    0.530     35.194 
U      58399.706829    17.27     0.10    8.166    0.640     29.297 
U      58399.773359    17.57     0.13    6.476    0.609     25.356 
U      58399.839580    17.46     0.11    7.067    0.565     32.251 
U      58401.083588    17.48     0.11    6.961    0.557     36.193 
U      58401.151195    17.59     0.13    6.391    0.618     26.344 
U      58401.348131    17.13     0.11    9.069    0.785     23.336 
U      58403.746918    17.61     0.14    6.292    0.623     24.378 
U      58404.473505    17.76     0.11    5.654    0.427     47.899 
U      58404.603348    17.70     0.12    5.914    0.479     44.999 
U      58404.672981    17.60     0.12    6.353    0.565     30.285 
U      58406.131842    17.81     0.14    5.446    0.516     33.217 
U      58408.453079    17.50     0.14    6.840    0.716     27.310 
U      58409.986986    17.66     0.09    6.074    0.380     67.673 
U      58412.372806    17.31     0.13    7.926    0.751     25.377 
U      58413.902870    17.57     0.08    6.471    0.366     86.393 
U      58415.961797    17.44     0.11    7.136    0.577     35.194 
U      58416.167180    17.48     0.12    6.941    0.629     25.366 
U      58417.362013    17.61     0.14    6.311    0.624     24.378 
U      58417.830008    17.40     0.08    7.343    0.429     59.811 
U      58417.887250    17.76     0.14    5.656    0.548     37.170 
U      58418.631874    17.37     0.12    7.514    0.659     25.356 
U      58420.152784    17.52     0.12    6.727    0.606     28.320 
U      58421.816243    17.50     0.09    6.836    0.442     53.904 
U      58421.941324    17.58     0.11    6.445    0.492     42.089 
U      58423.537987    17.53     0.11    6.697    0.550     33.239 
U      58425.007381    17.45     0.08    7.094    0.407     67.694 
U      58425.063517    17.41     0.10    7.303    0.516     42.089 
U      58426.525382    17.48     0.12    6.919    0.631     26.355 
U      58427.320919    17.49     0.12    6.874    0.607     28.309 
U      58428.847624    17.55     0.12    6.585    0.561     33.228 
U      58429.850346    17.41     0.10    7.331    0.514     41.101 
U      58430.046285    17.50     0.11    6.826    0.550     34.216 
U      58431.505984    17.38     0.11    7.490    0.612     30.286 
U      58434.955920    17.41     0.10    7.308    0.558     45.010 
U      58439.073031    17.34     0.11    7.741    0.647     35.215 
U      58440.002581    17.49     0.10    6.887    0.519     50.950 
U      58441.604061    17.38     0.10    7.457    0.523     41.123 
U      58443.262320    17.55     0.10    6.597    0.467     47.996 
U      58445.330190    17.55     0.10    6.592    0.458     49.973 
U      58447.971864    17.71     0.13    5.876    0.520     43.088 
U      58449.031344    17.69     0.16    5.959    0.669     33.250 
U      58451.362382    17.93     0.13    5.027    0.433     47.008 
U      58455.550201    17.61     0.11    6.321    0.476     45.064 
U      58459.993281    18.20     0.18    4.203    0.461     45.043 
U      58464.650242    17.91     0.10    5.098    0.347     73.602 
U      58467.768670    17.98     0.11    4.858    0.349     90.324 
U      58470.428342    18.23     0.13    4.118    0.318     79.466 
U      58473.881265    18.28     0.13    3.982    0.308     90.324 
U      58475.937646    18.69     0.22    3.149    0.369     70.648 
U      58476.201253    18.32     0.17    3.902    0.398     74.546 
U      58476.803330    18.14     0.17    4.376    0.474     42.100 
U      58479.919820    18.05     0.15    4.632    0.453     64.741 
U      58482.048004    18.51     0.17    3.480    0.340     79.476 
U      58485.230891    18.73     0.24    3.072    0.384     78.521 
U      58491.937669    18.36     0.17    3.803    0.389     68.672 
U      58562.717797    18.14     0.22    4.364    0.628     23.390 
U      58562.865664    18.33     0.31    3.868    0.742     22.413 
U      58573.285606    18.54     0.24    3.414    0.452     57.813 
U      58576.339302    19.64     0.62    2.063    0.437     56.803 
U      58582.118569    18.79     0.31    2.975    0.468     48.974 
U      58585.240582    18.74     0.28    3.061    0.441     48.985 
U      58588.026698    19.37     0.46    2.281    0.417     47.996 
U      58591.357101    18.97     0.28    2.727    0.357     50.950 
U      58594.738789    19.24     0.33    2.406    0.331     50.950 
U      58597.192726    20.23     0.80    1.737    0.323     48.974 
U      58672.222487    19.17     0.19    2.480    0.194    133.641 
U      58675.019465    18.94     0.19    2.759    0.242     91.313 
U      58678.469982    18.95     0.19    2.751    0.242     92.301 
U      58678.871276    19.19     0.32    2.454    0.333     43.077 
U      58681.265568    19.33     0.25    2.316    0.229     96.232 
U      58681.397339    20.53     0.81    1.630    0.244     71.625 
U      58684.058241    19.51     0.28    2.159    0.209    102.139 
U      58684.187200    19.94     0.59    1.875    0.309     43.186 
U      58690.754035    19.48     0.24    2.184    0.184    134.618 
U      58696.675683    20.95     1.00    1.520    0.201    100.173 
U      58696.726279    19.56     0.38    2.123    0.281     56.868 
U      58699.524043    19.74     0.36    1.997    0.226     85.405 
U      58699.720930    19.01     0.21    2.664    0.260     76.544 
U      58702.635466    19.68     0.30    2.035    0.198    116.907 
U      58702.700627    20.23     0.82    1.737    0.330     38.115 
U      58705.557434    19.16     0.19    2.496    0.196    131.664 
U      58708.547887    18.81     0.19    2.946    0.286     65.729 
U      58711.012562    19.23     0.30    2.412    0.301     53.914 
U      58716.791240    19.82     0.37    1.942    0.213     96.232 
U      58807.225947    18.99     0.21    2.689    0.258     83.440 
B      58383.696344    17.40     0.13    7.486    0.501     56.868 
B      58383.755168    17.36     0.15    7.646    0.582     41.123 
B      58389.946694    17.29     0.15    7.963    0.627     37.181 
B      58393.118076    17.52     0.22    7.052    0.777     22.380 
B      58395.455506    18.01     0.25    5.648    0.543     38.158 
B      58395.856582    17.75     0.21    6.317    0.577     38.158 
B      58395.921624    17.46     0.16    7.275    0.565     43.088 
B      58395.990372    17.64     0.21    6.652    0.649     31.285 
B      58396.248376    17.67     0.23    6.563    0.690     26.344 
B      58397.844485    17.55     0.15    6.940    0.479     59.811 
B      58397.981821    17.85     0.24    6.036    0.592     34.227 
B      58398.977245    17.85     0.25    6.032    0.619     32.251 
B      58399.640892    18.17     0.30    5.320    0.561     35.215 
B      58399.707225    17.96     0.28    5.765    0.646     29.308 
B      58399.773710    18.05     0.32    5.572    0.688     25.366 
B      58399.840015    17.63     0.21    6.688    0.645     32.262 
B      58401.084068    17.66     0.20    6.595    0.606     36.193 
B      58401.151561    17.71     0.24    6.441    0.702     26.355 
B      58401.348457    17.51     0.24    7.088    0.825     23.401 
B      58403.747256    18.16     0.36    5.336    0.694     24.367 
B      58404.474123    18.57     0.37    4.668    0.473     48.007 
B      58404.603936    17.63     0.18    6.693    0.556     45.064 
B      58404.673389    18.13     0.31    5.407    0.616     30.296 
B      58406.132293    17.72     0.22    6.393    0.625     33.239 
B      58408.453452    17.54     0.26    6.987    0.880     27.299 
B      58409.987834    17.95     0.19    5.783    0.420     67.694 
B      58412.373155    18.18     0.43    5.303    0.808     25.377 
B      58413.903939    17.87     0.16    5.998    0.389     86.372 
B      58415.962265    17.73     0.23    6.385    0.653     35.215 
B      58416.167529    17.57     0.22    6.866    0.724     25.366 
B      58417.362357    17.40     0.20    7.509    0.762     24.389 
B      58417.830763    17.82     0.18    6.127    0.455     59.811 
B      58417.887740    17.60     0.21    6.791    0.666     37.181 
B      58418.632222    17.83     0.27    6.085    0.702     25.366 
B      58420.153184    17.55     0.20    6.954    0.678     28.320 
B      58421.816929    18.44     0.32    4.849    0.468     53.914 
B      58421.941873    17.57     0.17    6.891    0.561     42.111 
B      58423.538430    17.78     0.23    6.223    0.625     33.250 
B      58425.008230    17.71     0.16    6.429    0.441     67.684 
B      58425.064063    17.57     0.18    6.876    0.573     42.100 
B      58426.525753    18.04     0.32    5.585    0.677     26.355 
B      58427.321303    17.41     0.18    7.452    0.699     28.320 
B      58428.848068    17.78     0.23    6.243    0.623     33.239 
B      58429.850881    17.63     0.18    6.666    0.559     41.123 
B      58430.046739    17.39     0.17    7.524    0.654     34.227 
B      58431.506391    17.59     0.21    6.793    0.664     30.296 
B      58434.956502    17.75     0.23    6.311    0.648     45.054 
B      58439.073499    17.15     0.16    8.592    0.758     35.215 
B      58440.003234    17.87     0.24    5.999    0.598     50.950 
B      58441.604595    17.60     0.18    6.778    0.571     41.112 
B      58443.262937    17.69     0.18    6.491    0.531     48.018 
B      58445.330831    17.90     0.21    5.927    0.505     49.951 
B      58447.972430    17.74     0.22    6.343    0.627     43.088 
B      58449.031787    17.90     0.32    5.927    0.781     33.239 
B      58451.362987    17.86     0.22    6.020    0.538     47.008 
B      58455.550784    17.77     0.20    6.247    0.550     45.054 
B      58459.993864    18.33     0.36    5.029    0.594     45.043 
B      58464.651161    18.25     0.25    5.164    0.420     73.602 
B      58467.769789    18.33     0.27    5.024    0.430     90.324 
B      58470.429339    18.86     0.41    4.328    0.396     79.498 
B      58473.882384    18.92     0.43    4.271    0.394     90.324 
B      58475.938530    18.39     0.34    4.926    0.514     70.648 
B      58476.202188    18.24     0.30    5.181    0.532     74.579 
B      58476.803877    19.00     0.69    4.189    0.609     42.100 
B      58479.920634    18.27     0.34    5.134    0.583     64.741 
B      58482.049001    18.71     0.41    4.497    0.464     79.509 
B      58485.231867    19.37     0.83    3.909    0.518     78.521 
B      58491.938532    18.98     0.57    4.209    0.508     68.683 
B      58562.718122    19.12     0.99    4.089    0.791     23.401 
B      58562.865979    21.66    12.30    3.295    0.950     22.424 
B      58573.286337    18.33     0.38    5.032    0.625     57.835 
B      58576.340022    20.70     3.36    3.416    0.621     56.814 
B      58582.119197    18.48     0.45    4.794    0.648     48.995 
B      58585.241211    18.28     0.35    5.111    0.600     48.985 
B      58588.027315    19.54     1.07    3.806    0.573     48.007 
B      58591.357752    20.81     2.85    3.396    0.469     50.972 
B      58594.739443    19.30     0.71    3.955    0.468     50.950 
B      58597.193354    18.92     0.52    4.267    0.490     48.995 
B      58672.224113    20.46     1.25    3.466    0.265    133.630 
B      58675.020593    18.90     0.37    4.292    0.338     91.323 
B      58678.471125    19.38     0.54    3.906    0.322     92.301 
B      58678.871836    19.49     0.85    3.837    0.473     43.045 
B      58681.266753    19.30     0.50    3.954    0.319     96.221 
B      58681.398233    21.08     2.85    3.356    0.360     71.625 
B      58684.059498    19.94     0.87    3.624    0.306    102.095 
B      58684.187766    20.11     1.49    3.564    0.469     43.088 
B      58690.755673    19.58     0.56    3.788    0.268    134.618 
B      58696.676915    21.85     5.05    3.282    0.305    100.173 
B      58696.727002    18.80     0.40    4.394    0.416     56.857 
B      58699.525102    19.32     0.54    3.945    0.339     85.405 
B      58699.721888    18.82     0.37    4.366    0.369     76.544 
B      58702.636897    20.04     0.89    3.589    0.283    116.896 
B      58702.701127    19.01     0.59    4.181    0.507     38.169 
B      58705.559040    19.63     0.59    3.758    0.269    131.664 
B      58708.548714    18.91     0.43    4.281    0.396     65.729 
B      58711.013260    19.14     0.57    4.071    0.429     53.914 
B      58716.792424    19.22     0.47    4.016    0.323     96.232 
V      58383.700465    17.24     0.24    4.655    0.390     56.868 
V      58383.758171    17.60     0.38    4.146    0.441     41.112 
V      58389.949434    18.89     1.19    3.250    0.426     37.159 
V      58393.119793    17.21     0.36    4.713    0.609     22.413 
V      58395.458304    17.83     0.47    3.900    0.445     38.158 
V      58395.859381    18.91     1.25    3.245    0.443     38.169 
V      58395.924772    17.49     0.33    4.294    0.438     43.045 
V      58395.992726    18.30     0.80    3.533    0.496     31.263 
V      58396.250368    18.04     0.68    3.723    0.542     26.300 
V      58397.848836    18.61     0.75    3.367    0.349     59.811 
V      58397.984362    17.83     0.49    3.902    0.469     34.238 
V      58398.979626    19.16     1.66    3.165    0.465     32.262 
V      58399.643490    19.46     2.09    3.091    0.446     35.205 
V      58399.709395    18.98     1.45    3.219    0.480     29.308 
V      58399.775646    18.05     0.70    3.710    0.546     25.366 
V      58399.842404    18.17     0.68    3.625    0.479     32.262 
V      58401.153572    18.66     1.18    3.347    0.528     26.355 
V      58401.350243    18.09     0.77    3.679    0.577     23.412 
V      58403.749078    18.50     1.04    3.423    0.541     24.400 
V      58404.477643    18.08     0.52    3.691    0.395     47.996 
V      58404.675655    23.51    93.72    2.863    0.478     30.296 
V      58406.134750    19.57     2.37    3.068    0.456     33.228 
V      58408.455483    18.04     0.69    3.724    0.549     27.332 
V      58409.992753    18.01     0.43    3.743    0.342     67.684 
V      58412.375081    18.68     1.28    3.336    0.562     25.366 
V      58413.910176    19.26     1.15    3.138    0.290     86.383 
V      58415.964874    17.98     0.56    3.770    0.466     35.215 
V      58416.169447    18.43     1.02    3.460    0.565     25.356 
V      58417.364222    20.59     7.08    2.940    0.535     24.367 
V      58417.835136    18.71     0.81    3.322    0.342     59.811 
V      58417.890502    17.82     0.48    3.910    0.456     37.181 
V      58418.634125    18.35     0.92    3.506    0.544     25.366 
V      58420.155294    18.76     1.21    3.303    0.494     28.320 
V      58421.820859    17.55     0.33    4.217    0.403     53.914 
V      58421.944958    17.33     0.30    4.523    0.460     42.100 
V      58423.540902    18.29     0.78    3.541    0.485     33.250 
V      58425.013147    18.16     0.49    3.632    0.341     67.694 
V      58425.067184    18.27     0.67    3.557    0.424     42.089 
V      58426.527748    18.21     0.80    3.595    0.543     26.355 
V      58427.323431    17.69     0.50    4.049    0.549     28.320 
V      58428.850579    17.94     0.56    3.806    0.483     33.239 
V      58429.853931    17.34     0.31    4.499    0.457     41.112 
V      58430.049254    18.32     0.79    3.524    0.480     34.227 
V      58431.508640    18.44     0.93    3.454    0.507     30.286 
V      58434.959262    17.88     0.47    3.856    0.428     45.054 
V      58439.075720    19.17     1.74    3.162    0.485     35.215 
V      58440.006353    18.83     1.05    3.273    0.397     50.961 
V      58441.607123    17.89     0.51    3.844    0.456     41.123 
V      58443.265898    18.07     0.54    3.699    0.413     48.007 
V      58445.333897    18.84     1.03    3.272    0.387     49.984 
V      58447.975107    19.77     2.77    3.032    0.443     43.088 
V      58449.033867    17.38     0.40    4.449    0.583     33.250 
V      58451.365900    19.22     1.53    3.150    0.408     47.019 
V      58459.996615    19.84     2.97    3.022    0.447     45.054 
V      58464.655617    18.38     0.60    3.489    0.343     73.591 
V      58467.775254    19.12     1.07    3.175    0.307     90.335 
V      58473.887812    19.07     1.04    3.191    0.315     90.335 
V      58475.942811    19.15     1.29    3.167    0.364     70.648 
V      58476.206699    21.33     9.44    2.899    0.358     74.590 
V      58476.806479    18.58     0.99    3.380    0.470     42.057 
V      58479.924581    18.16     0.60    3.628    0.418     64.741 
V      58482.053803    19.94     2.56    3.006    0.347     79.509 
V      58562.719909    19.63     3.76    3.056    0.686     23.401 
V      58562.867683    17.71     0.73    4.025    0.785     22.424 
V      58576.344152    20.14     4.25    2.982    0.486     56.857 
V      58582.122768    19.40     2.16    3.103    0.486     48.995 
V      58585.244830    19.23     1.65    3.146    0.434     48.995 
V      58594.743159    18.87     1.08    3.260    0.397     50.950 
V      58597.196948    20.29     3.95    2.966    0.392     48.985 
V      58672.232106    19.29     0.95    3.130    0.231    133.641 
V      58675.026083    20.23     2.68    2.972    0.277     91.302 
V      58684.190421    18.52     0.82    3.410    0.413     43.088 
V      58690.763735    20.63     3.18    2.937    0.225    134.607 
V      58696.682946    19.41     1.35    3.102    0.298    100.163 
V      58699.530254    19.38     1.26    3.109    0.287     85.405 
V      58699.726530    19.24     1.17    3.144    0.304     76.555 
V      58702.703517    21.75    16.35    2.885    0.422     38.169 
V      58705.566915    20.83     3.89    2.923    0.229    131.664 
V      58708.552697    19.85     2.20    3.020    0.324     65.718 
V      58711.016550    18.17     0.55    3.622    0.380     53.914 
