00010883001	0.0044059483	0.0016653441712069694	0.0005891459440132499	0.00019638650753885906	7.478534611354503	58383.693929288	559329779.7527318	1950.3829518512	0.12604602272727275
00010883002	0.04949042	0.00861517588297526	0.0008519444233311913	0.00038100116005235105	58.09113473813089	58389.944777617	559867539.6021401	749.18912462796	0.12604602272727275
00010883003	0.032127663	0.008910610320720267	0.000821185144441287	0.0004741114197154773	39.12353226386634	58393.117453795	560141518.8238803	471.99287701583	0.12604602272727275
00010883005	0.0248139	0.003133150755159007	0.000519841644610543	0.00015009231314516518	47.733574306016294	58395.454082965	560373857.0824621	2984.2703705383	0.12604602272727275
00010883006	0.019731663	0.007457867707356368	0.001041340124714506	0.0005206700396929423	18.948336570518965	58396.247617568	560411982.4739	506.95458415354	0.12604602272727275
00010883007	0.04827428	0.00546695969321511	0.0006155604024920402	0.0002051880787232213	78.4233008577437	58397.84189303	560554384.3310393	1872.9678801248	0.12604602272727275
00010883008	0.04526683	0.0090533663907389	0.0010076539145666176	0.0004506365971111759	44.92299268298463	58398.975974065	560647777.4751797	634.31497728819	0.12604602272727275
00010883009	0.030909188	0.0038339142492060355	0.00021421652394419655	0.0001071084621718477	144.28946713656302	58399.639604046	560713344.1803843	2427.3790105164	0.12604602272727275
00010883010	0.02759263	0.004742518481281068	0.00044534928662482847	0.0001991666104274125	61.95727718208798	58401.082751843	560839955.5057956	1443.4485110241	0.12604602272727275
00010883011	0.051625755	0.006400375804681888	0.0007081884707541164	0.0002044364020389543	72.89832695134955	58404.472172808	561132207.2075397	2177.6438376599	0.12604602272727275
00010883013	0.03859608	0.009649020119717246	0.0005409874859575543	0.00038253593401938824	71.34375517976328	58403.746568136	561059876.8029604	476.98733928805	0.12604602272727275
00010883015	0.032748397	0.007512998580932617	0.0005684963081098184	0.00032822150512288017	57.60529483226147	58406.131090066	561265999.4976798	674.27118071055	0.12604602272727275
