version	doi	APN	EUBESUCH	BEKANN1	BEKANN2	BEKANN3	BEKANN4	BEKANN5	BEKANN6	BEKANN7	BEKANN8	BEKANN9	BEKANN10	BEKANN11	BEKANN12	BEKANN13	BEKANN14	BEKANN15	BEKANN16	BEKANN17	BEKANN18	BEKANN19	BEKANN20	BEKANN21	BEKANN22	BEKANN23	BEKANN24	BEKANN25	BEKANN26	BEKANN27	BEKANN28	BEKANN29	BEKANN30	BEKANN31	BESUCH1	BESUCH2	BESUCH3	BESUCH4	BESUCH5	BESUCH6	BESUCH7	BESUCH8	BESUCH9	BESUCH10	BESUCH11	BESUCH12	BESUCH13	BESUCH14	BESUCH15	BESUCH16	BESUCH17	BESUCH18	BESUCH19	BESUCH20	BESUCH21	BESUCH22	BESUCH23	BESUCH24	BESUCH25	BESUCH26	BESUCH27	BESUCH28	BESUCH29	BESUCH30	BESUCH31	EUROPLAN	PLAN1	PLAN2	PLAN3	PLAN4	PLAN5	PLAN6	PLAN7	PLAN8	PLAN9	PLAN10	PLAN11	PLAN12	PLAN13	PLAN14	PLAN15	PLAN16	PLAN17	PLAN18	PLAN19	PLAN20	PLAN21	PLAN22	PLAN23	PLAN24	PLAN25	PLAN26	PLAN27	PLAN28	PLAN29	PLAN30	PLAN31	ADAUER	BRDDAUER	CHDAUER	AEIG1	AEIG2	AEIG3	AEIG4	AEIG5	AEIG6	AEIG7	AEIG8	AEIG9	AEIG10	AEIG11	AEIG12	BRDEIG1	BRDEIG2	BRDEIG3	BRDEIG4	BRDEIG5	BRDEIG6	BRDEIG7	BRDEIG8	BRDEIG9	BRDEIG10	BRDEIG11	BRDEIG12	CHEIG1	CHEIG2	CHEIG3	CHEIG4	CHEIG5	CHEIG6	CHEIG7	CHEIG8	CHEIG9	CHEIG10	CHEIG11	CHEIG12	KEIEIG1	KEIEIG2	KEIEIG3	KEIEIG4	KEIEIG5	KEIEIG6	KEIEIG7	KEIEIG8	KEIEIG9	KEIEIG10	KEIEIG11	KEIEIG12	ACAR1	ACAR2	ACAR3	ACAR4	ACAR5	ACAR6	ACAR7	ACAR8	ACAR9	ACAR11	ACAR14	ACAR15	ACAR16	ACAR17	ACAR21	BRDCAR1	BRDCAR2	BRDCAR3	BRDCAR4	BRDCAR5	BRDCAR6	BRDCAR7	BRDCAR8	BRDCAR9	BRDCAR11	BRDCAR14	BRDCAR15	BRDCAR16	BRDCAR17	BRDCAR21	CHCAR1	CHCAR2	CHCAR3	CHCAR4	CHCAR5	CHCAR6	CHCAR7	CHCAR8	CHCAR9	CHCAR11	CHCAR14	CHCAR15	CHCAR16	CHCAR17	CHCAR21	KEICAR1	KEICAR2	KEICAR3	KEICAR4	KEICAR5	KEICAR6	KEICAR7	KEICAR8	KEICAR9	KEICAR11	KEICAR14	KEICAR15	KEICAR16	KEICAR17	KEICAR21	BEKBIL1	BEKBIL2	BEKBIL3	BEKBIL4	BEKBIL5	BEKBIL6	BEKBIL7	BEKBIL8	BEKBIL9	BEKBIL10	BEKBIL11	BEKBIL12	BEKBIL13	BEKBIL14	BEKBIL15	BEKBIL16	BEKBIL17	BEKBIL18	BEKBIL19	BEKBIL20	BEKBIL21	BEKBIL22	BEKBIL23	BEKBIL24	BEKBIL25	BEKBIL26	BEKBIL27	BEKBIL28	BEKBIL29	BEKBIL30	BEKBIL31	BEKBIL32	BEKBIL33	BEKBIL34	ABIL1	ABIL2	ABIL3	ABIL4	ABIL5	ABIL6	ABIL7	ABIL8	ABIL9	ABIL10	ABIL11	ABIL12	ABIL13	ABIL14	ABIL15	ABIL16	ABIL17	ABIL18	ABIL19	ABIL20	ABIL21	ABIL22	ABIL23	ABIL24	ABIL25	ABIL26	ABIL27	ABIL28	ABIL29	ABIL30	ABIL31	ABIL32	ABIL33	ABIL34	BRDBIL1	BRDBIL2	BRDBIL3	BRDBIL4	BRDBIL5	BRDBIL6	BRDBIL7	BRDBIL8	BRDBIL9	BRDBIL10	BRDBIL11	BRDBIL12	BRDBIL13	BRDBIL14	BRDBIL15	BRDBIL16	BRDBIL17	BRDBIL18	BRDBIL19	BRDBIL20	BRDBIL21	BRDBIL22	BRDBIL23	BRDBIL24	BRDBIL25	BRDBIL26	BRDBIL27	BRDBIL28	BRDBIL29	BRDBIL30	BRDBIL31	BRDBIL32	BRDBIL33	BRDBIL34	CHBIL1	CHBIL2	CHBIL3	CHBIL4	CHBIL5	CHBIL6	CHBIL7	CHBIL8	CHBIL9	CHBIL10	CHBIL11	CHBIL12	CHBIL13	CHBIL14	CHBIL15	CHBIL16	CHBIL17	CHBIL18	CHBIL19	CHBIL20	CHBIL21	CHBIL22	CHBIL23	CHBIL24	CHBIL25	CHBIL26	CHBIL27	CHBIL28	CHBIL29	CHBIL30	CHBIL31	CHBIL32	CHBIL33	CHBIL34	KEIBIL1	KEIBIL2	KEIBIL3	KEIBIL4	KEIBIL5	KEIBIL6	KEIBIL7	KEIBIL8	KEIBIL9	KEIBIL10	KEIBIL11	KEIBIL12	KEIBIL13	KEIBIL14	KEIBIL15	KEIBIL16	KEIBIL17	KEIBIL18	KEIBIL19	KEIBIL20	KEIBIL21	KEIBIL22	KEIBIL23	KEIBIL24	KEIBIL25	KEIBIL26	KEIBIL27	KEIBIL28	KEIBIL29	KEIBIL30	KEIBIL31	KEIBIL32	KEIBIL33	KEIBIL34	AIMMER	BRDIMMER	CHIMMER	ABUERG	BRDBUERG	CHBUERG	FREQ1	FREQ2	FREQ3	FREQ4	FREQ5	COMPU1	COMPU2	COMPU3	COMPU4	KLASS1	KLASS2	KLASS3	KLASS4	FOOD1	FOOD2	FOOD4	FOOD6	FOOD7	WEIN1	WEIN2	WEIN3	WEIN4	MASCH1	MASCH2	MASCH3	MASCH4	ABEV1	ABEV2	ABEV3	ABEV4	ABEV5	ABEV6	BRDBEV1	BRDBEV2	BRDBEV3	BRDBEV4	BRDBEV5	BRDBEV6	CHBEV1	CHBEV2	CHBEV3	CHBEV4	CHBEV5	CHBEV6	SPBEK1	SPBEK2	SPBEK5	SPBEK6	SPBEK7	SPBEK8	SPBEK9	SPBEK10	SPBEK11	SPBEK12	SPBEK13	SPBEK14	SPBEK24	SPBEK15	SPBEK16	SPBEK17	SPBEK18	SPBEK23	SPBEK30	GSBEK1	GSBEK2	GSBEK5	GSBEK6	GSBEK7	GSBEK8	GSBEK9	GSBEK10	GSBEK11	GSBEK12	GSBEK13	GSBEK14	GSBEK24	GSBEK15	GSBEK16	GSBEK17	GSBEK18	GSBEK23	GSBEK30	AUSTR1	AUSTR2	AUSTR5	AUSTR6	AUSTR7	AUSTR8	AUSTR9	AUSTR10	AUSTR11	AUSTR12	AUSTR13	AUSTR14	AUSTR24	AUSTR15	AUSTR16	AUSTR17	AUSTR18	AUSTR23	AUSTR30	WALDH1	WALDH2	WALDH3	WALDH4	SEX	ALTER	BERUF	SPARTE	POSITION	BILDUNG	SPRACH1	SPRACH2	SPRACH3	SPRACH4	SPRACH5	STADT	SEGMENT	INTDAUER	ZEIT	BILDUNGNEU
"2.0 (2023-02-06)"	"doi:10.11587/LZZ4XV"	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	1	0	1	0	1	0	0	0	0	1	1	1	0	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	1	1	1	0	0	-1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	-1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	1	1	1	5	2	2	1	5	-1	-1	-1	-1	-1	-1	-1	-1	1	1	4	1	1	4	4	3	5	-1	-1	-1	-1	1	1	4	2	4	2	2	2	3	3	3	4	3	2	3	4	2	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	3	1	3	1	4	1	4	1	1	1	1	0	1	1	25	2	1
"2.0 (2023-02-06)"	"doi:10.11587/LZZ4XV"	2	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	4	0	0	0	0	0	-1	0	0	1	1	1	0	0	0	1	1	0	-1	1	1	1	0	0	0	1	1	0	0	1	-1	0	0	1	1	0	1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	-1	1	0	0	0	-1	-1	0	1	1	1	0	0	1	0	-1	0	0	1	1	-1	-1	1	0	0	0	0	1	0	0	-1	0	1	0	0	-1	-1	0	0	0	0	1	0	0	1	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	-1	0	1	1	0	1	1	1	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	1	-1	1	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	2	1	5	3	3	2	5	-1	-1	-1	-1	1	2	3	1	3	2	1	2	2	4	4	3	1	-1	-1	-1	-1	2	2	3	3	3	3	3	2	2	4	2	4	2	1	3	2	3	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	1	1	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	2	2	1	4	1	4	1	4	1	1	1	0	0	1	1	30	1	1
"2.0 (2023-02-06)"	"doi:10.11587/LZZ4XV"	3	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	1	1	0	-1	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	-1	1	0	1	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	5	1	7	7	1	3	5	1	5	1	1	1	1	3	4	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	2	4	3	4	4	3	2	3	3	3	3	3	3	4	2	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	-1	-1	1	4	1	5	1	1	1	1	0	0	0	1	1	45	2	3
"2.0 (2023-02-06)"	"doi:10.11587/LZZ4XV"	4	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	-1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	1	1	-1	0	1	0	1	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	-1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	1	1	1	5	3	3	5	5	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1	4	3	1	1	4	1	-1	-1	-1	-1	1	2	4	3	4	4	2	2	4	4	4	3	3	3	4	4	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	-1	-1	-1	1	3	1	4	2	2	1	1	0	0	0	1	1	20	2	2
"2.0 (2023-02-06)"	"doi:10.11587/LZZ4XV"	5	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	4	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	-1	-1	1	0	0	1	0	1	1	1	1	1	-1	-1	0	1	1	0	1	0	0	0	0	0	-1	-1	0	0	0	0	0	1	0	0	-1	0	-1	-1	0	0	0	0	-1	0	1	0	1	0	0	-1	0	-1	-1	0	0	0	0	-1	0	1	0	1	1	1	-1	1	-1	-1	0	0	0	1	-1	1	1	1	0	0	0	-1	0	-1	-1	1	1	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	-1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	1	0	1	0	1	1	1	-1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	2	2	7	1	5	2	5	3	5	-1	-1	-1	-1	-1	-1	-1	-1	5	3	3	2	1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	3	2	4	4	3	2	4	3	4	4	1	2	4	1	4	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	0	0	0	1	1	0	0	1	1	0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	2	2	1	2	1	4	2	4	1	1	1	0	0	1	1	-1	2	1
"2.0 (2023-02-06)"	"doi:10.11587/LZZ4XV"	6	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	5	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	1	1	1	0	-1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	-1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	1	1	1	2	4	4	2	5	2	1	2	1	1	1	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	4	2	3	3	3	3	4	3	3	3	3	3	3	3	4	4	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	2	2	1	4	1	7	1	4	1	1	1	1	0	1	1	25	1	1
"2.0 (2023-02-06)"	"doi:10.11587/LZZ4XV"	7	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	2	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	-1	1	1	0	0	0	0	1	0	0	1	1	1	0	1	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	-1	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	1	0	-1	1	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	-1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	6	1	4	2	2	2	2	2	5	2	1	1	1	2	1	1	3	5	5	2	6	6	5	5	4	1	-1	-1	-1	-1	3	3	3	2	2	4	4	4	2	3	1	2	3	3	2	4	3	4	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	-1	1	1	3	2	-1	-1	4	1	1	1	0	1	1	1	20	3	1
"2.0 (2023-02-06)"	"doi:10.11587/LZZ4XV"	8	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	3	3	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	1	0	0	0	0	0	1	1	1	0	0	1	0	0	-1	0	1	1	1	1	1	0	0	0	0	0	0	1	1	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	1	-1	0	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	0	1	0	1	0	0	0	-1	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	1	1	5	1	5	4	4	3	5	-1	-1	-1	-1	1	1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	2	4	4	3	3	3	3	3	4	3	3	2	2	4	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	-1	-1	2	3	2	-1	-1	4	1	1	1	0	0	1	1	20	3	1
"2.0 (2023-02-06)"	"doi:10.11587/LZZ4XV"	9	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	1	0	1	1	0	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	1	0	0	0	0	-1	0	0	1	1	0	0	1	1	1	1	0	1	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	1	0	-1	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	3	1	1	1	5	2	3	1	5	-1	-1	-1	-1	-1	-1	-1	-1	2	3	1	3	2	4	6	3	1	-1	-1	-1	-1	1	1	4	2	3	4	2	2	3	4	3	3	2	2	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	2	5	3	-1	1	4	1	1	1	0	0	1	1	20	3	1
